id_empleado,date,score_satisfacion,score_inclusion,work_life_balance,percepcion_equidad
4497,2024-05-01,5,2,4,4
4498,2021-05-01,2,4,3,3
4498,2022-05-01,3,5,5,3
4498,2023-05-01,3,4,3,3
4498,2024-05-01,2,4,5,3
4499,2021-01-01,2,2,4,4
4499,2022-01-01,4,5,3,4
4499,2023-01-01,2,5,4,4
4499,2024-01-01,2,3,5,4
4499,2025-01-01,2,2,4,4
4500,2021-08-01,3,3,5,4
4500,2022-08-01,2,2,3,4
4500,2023-08-01,4,3,4,4
4500,2024-08-01,4,4,4,4
4501,2021-10-01,3,3,4,4
4501,2022-10-01,2,5,3,4
4501,2023-10-01,4,5,4,4
4501,2024-10-01,3,3,4,4
4502,2021-03-01,2,3,5,4
4502,2022-03-01,3,4,3,4
4502,2023-03-01,3,4,4,4
4502,2024-03-01,2,2,3,4
4502,2025-03-01,3,3,3,4
4503,2021-09-01,4,5,5,4
4503,2022-09-01,3,2,3,4
4503,2023-09-01,4,4,4,4
4503,2024-09-01,4,3,4,4
4504,2021-05-01,3,3,4,4
4504,2022-05-01,4,3,5,4
4504,2023-05-01,4,4,5,4
4504,2024-05-01,4,2,3,4
4505,2021-09-01,3,2,4,4
4505,2022-09-01,2,5,4,4
4505,2023-09-01,2,2,3,4
4505,2024-09-01,2,5,3,4
4506,2021-10-01,4,3,3,4
4506,2022-10-01,3,3,5,4
4506,2023-10-01,4,3,5,4
4506,2024-10-01,3,5,3,4
4507,2021-08-01,4,5,4,4
4507,2022-08-01,3,3,5,4
4507,2023-08-01,4,3,3,4
4507,2024-08-01,5,3,5,4
4508,2021-05-01,2,2,4,4
4508,2022-05-01,3,4,4,4
4508,2023-05-01,3,5,5,4
4508,2024-05-01,3,3,5,4
4509,2021-09-01,2,2,4,4
4509,2022-09-01,4,5,5,4
4509,2023-09-01,3,5,3,4
4509,2024-09-01,3,5,4,4
4510,2021-12-01,4,4,3,4
4510,2022-12-01,5,4,5,4
4510,2023-12-01,4,2,5,4
4510,2024-12-01,4,4,4,4
4511,2021-09-01,2,2,5,4
4511,2022-09-01,2,4,4,4
4511,2023-09-01,4,5,5,4
4511,2024-09-01,3,4,4,4
4512,2021-09-01,2,2,3,4
4512,2022-09-01,3,4,5,4
4512,2023-09-01,2,4,5,4
4512,2024-09-01,3,3,3,4
4513,2022-04-01,4,2,5,4
4513,2023-04-01,3,2,4,4
4513,2024-04-01,3,5,5,4
4514,2021-10-01,4,3,3,4
4514,2022-10-01,3,2,5,4
4514,2023-10-01,3,4,5,4
4514,2024-10-01,3,2,5,4
4515,2021-05-01,4,3,5,3
4515,2022-05-01,4,3,4,3
4515,2023-05-01,2,2,5,3
4515,2024-05-01,4,3,3,3
4516,2021-02-01,3,2,5,3
4516,2022-02-01,4,3,4,3
4516,2023-02-01,3,3,4,3
4516,2024-02-01,4,4,5,3
4516,2025-02-01,3,3,3,3
4517,2021-04-01,3,5,5,4
4517,2022-04-01,3,2,4,4
4517,2023-04-01,5,4,3,4
4517,2024-04-01,4,3,3,4
4518,2021-08-01,2,5,3,4
4518,2022-08-01,3,3,3,4
4518,2023-08-01,2,2,3,4
4518,2024-08-01,3,3,3,4
4519,2021-11-01,4,3,4,4
4519,2022-11-01,3,3,3,4
4519,2023-11-01,2,5,3,4
4519,2024-11-01,4,3,4,4
4520,2021-09-01,4,4,5,4
4520,2022-09-01,4,3,5,4
4520,2023-09-01,3,2,5,4
4520,2024-09-01,4,2,4,4
4521,2021-04-01,4,4,4,4
4521,2022-04-01,5,2,3,4
4521,2023-04-01,5,2,5,4
4521,2024-04-01,5,4,5,4
4522,2021-10-01,3,5,4,4
4522,2022-10-01,2,4,4,4
4522,2023-10-01,3,4,4,4
4522,2024-10-01,2,2,4,4
4523,2021-01-01,4,2,2,4
4523,2022-01-01,3,5,2,4
4523,2023-01-01,3,4,3,4
4523,2024-01-01,3,5,3,4
4523,2025-01-01,4,2,2,4
4524,2024-08-01,2,4,4,4
4525,2021-08-01,3,4,5,4
4525,2022-08-01,3,2,4,4
4525,2023-08-01,3,2,3,4
4525,2024-08-01,3,5,5,4
4526,2021-06-01,2,3,4,4
4526,2022-06-01,4,3,5,4
4526,2023-06-01,3,5,4,4
4526,2024-06-01,3,4,3,4
4527,2021-10-01,2,2,4,4
4527,2022-10-01,3,3,4,4
4527,2023-10-01,2,3,3,4
4527,2024-10-01,3,3,3,4
4528,2021-11-01,3,3,3,3
4528,2022-11-01,4,3,5,3
4528,2023-11-01,4,2,3,3
4528,2024-11-01,2,2,5,3
4529,2021-04-01,2,4,4,4
4529,2022-04-01,2,3,5,4
4529,2023-04-01,2,5,5,4
4529,2024-04-01,3,3,3,4
4530,2023-10-01,2,2,1,4
4530,2024-10-01,2,4,3,4
4531,2021-11-01,3,5,4,4
4531,2022-11-01,5,3,4,4
4531,2023-11-01,5,2,3,4
4531,2024-11-01,4,5,4,4
4532,2023-12-01,3,5,1,4
4532,2024-12-01,4,4,1,4
4533,2021-11-01,3,4,3,4
4533,2022-11-01,4,4,4,4
4533,2023-11-01,3,4,4,4
4533,2024-11-01,3,3,3,4
4534,2025-01-01,3,5,4,3
4535,2021-06-01,4,3,4,4
4535,2022-06-01,4,5,3,4
4535,2023-06-01,2,3,5,4
4535,2024-06-01,2,2,3,4
4536,2021-11-01,3,3,5,4
4536,2022-11-01,4,4,3,4
4536,2023-11-01,2,2,5,4
4536,2024-11-01,4,3,4,4
4537,2021-08-01,3,3,5,4
4537,2022-08-01,4,3,5,4
4537,2023-08-01,4,4,5,4
4537,2024-08-01,3,5,5,4
4538,2021-05-01,2,5,3,4
4538,2022-05-01,2,4,5,4
4538,2023-05-01,3,5,4,4
4538,2024-05-01,3,3,3,4
4539,2021-11-01,4,4,4,4
4539,2022-11-01,4,2,4,4
4539,2023-11-01,4,4,5,4
4539,2024-11-01,5,3,4,4
4540,2021-03-01,2,4,3,4
4540,2022-03-01,4,3,4,4
4540,2023-03-01,3,5,3,4
4540,2024-03-01,4,5,5,4
4540,2025-03-01,2,3,5,4
4541,2021-04-01,5,3,4,4
4541,2022-04-01,4,3,5,4
4541,2023-04-01,4,5,4,4
4541,2024-04-01,3,5,5,4
4542,2021-11-01,3,4,3,3
4542,2022-11-01,3,2,4,3
4542,2023-11-01,4,4,4,3
4542,2024-11-01,4,2,5,3
4543,2021-01-01,4,5,4,4
4543,2022-01-01,4,2,4,4
4543,2023-01-01,3,3,5,4
4543,2024-01-01,4,5,3,4
4543,2025-01-01,2,3,5,4
4544,2021-06-01,3,5,5,3
4544,2022-06-01,4,3,5,3
4544,2023-06-01,3,5,4,3
4544,2024-06-01,4,4,4,3
4545,2021-02-01,4,4,3,4
4545,2022-02-01,4,4,4,4
4545,2023-02-01,2,4,5,4
4545,2024-02-01,4,5,4,4
4545,2025-02-01,4,5,3,4
4546,2021-07-01,4,5,4,4
4546,2022-07-01,2,3,4,4
4546,2023-07-01,4,5,4,4
4546,2024-07-01,2,3,5,4
4547,2021-11-01,3,3,3,4
4547,2022-11-01,3,4,3,4
4547,2023-11-01,3,2,4,4
4547,2024-11-01,2,4,4,4
4548,2021-05-01,3,3,5,4
4548,2022-05-01,4,4,3,4
4548,2023-05-01,3,3,5,4
4548,2024-05-01,3,3,3,4
4549,2021-02-01,3,5,3,4
4549,2022-02-01,4,4,5,4
4549,2023-02-01,4,5,5,4
4549,2024-02-01,2,4,3,4
4549,2025-02-01,3,5,3,4
4550,2021-03-01,3,3,4,4
4550,2022-03-01,2,5,3,4
4550,2023-03-01,2,4,5,4
4550,2024-03-01,3,3,4,4
4550,2025-03-01,4,4,5,4
4551,2021-09-01,3,4,5,3
4551,2022-09-01,3,3,3,3
4551,2023-09-01,3,2,4,3
4551,2024-09-01,3,5,5,3
4552,2021-04-01,2,5,4,4
4552,2022-04-01,2,3,3,4
4552,2023-04-01,2,4,4,4
4552,2024-04-01,2,5,5,4
4553,2021-03-01,3,3,3,3
4553,2022-03-01,4,3,3,3
4553,2023-03-01,4,5,4,3
4553,2024-03-01,3,4,4,3
4553,2025-03-01,3,5,4,3
4554,2021-01-01,2,5,3,3
4554,2022-01-01,3,5,1,3
4554,2023-01-01,2,5,3,3
4554,2024-01-01,2,3,2,3
4554,2025-01-01,3,2,2,3
4555,2021-02-01,4,4,3,4
4555,2022-02-01,2,3,3,4
4555,2023-02-01,2,4,5,4
4555,2024-02-01,2,2,3,4
4555,2025-02-01,2,3,3,4
4556,2021-08-01,4,4,5,4
4556,2022-08-01,2,4,5,4
4556,2023-08-01,2,4,4,4
4556,2024-08-01,3,5,3,4
4557,2021-05-01,2,2,3,3
4557,2022-05-01,2,2,5,3
4557,2023-05-01,4,2,5,3
4557,2024-05-01,3,3,5,3
4558,2021-07-01,4,2,4,4
4558,2022-07-01,4,5,5,4
4558,2023-07-01,4,2,4,4
4558,2024-07-01,4,4,3,4
4559,2021-10-01,4,5,4,3
4559,2022-10-01,3,4,3,3
4559,2023-10-01,3,3,3,3
4559,2024-10-01,3,2,3,3
4560,2021-10-01,2,3,3,4
4560,2022-10-01,4,2,4,4
4560,2023-10-01,4,4,3,4
4560,2024-10-01,4,5,3,4
4561,2024-04-01,3,5,3,4
4562,2021-02-01,4,2,4,3
4562,2022-02-01,2,5,3,3
4562,2023-02-01,3,5,5,3
4562,2024-02-01,3,3,4,3
4562,2025-02-01,3,3,4,3
4563,2021-04-01,4,4,3,4
4563,2022-04-01,4,5,4,4
4563,2023-04-01,4,4,4,4
4563,2024-04-01,3,3,3,4
4564,2021-12-01,3,2,4,4
4564,2022-12-01,2,4,4,4
4564,2023-12-01,3,3,5,4
4564,2024-12-01,2,5,5,4
4565,2021-06-01,4,5,3,4
4565,2022-06-01,2,5,4,4
4565,2023-06-01,3,4,3,4
4565,2024-06-01,3,3,5,4
4566,2021-06-01,4,2,4,3
4566,2022-06-01,3,3,4,3
4566,2023-06-01,4,5,5,3
4566,2024-06-01,4,2,3,3
4567,2021-09-01,3,5,3,4
4567,2022-09-01,4,2,4,4
4567,2023-09-01,3,3,5,4
4567,2024-09-01,3,5,5,4
4568,2021-11-01,3,2,5,4
4568,2022-11-01,2,2,4,4
4568,2023-11-01,2,3,4,4
4568,2024-11-01,3,3,5,4
4569,2021-03-01,3,3,3,4
4569,2022-03-01,4,4,5,4
4569,2023-03-01,2,2,5,4
4569,2024-03-01,3,3,5,4
4569,2025-03-01,2,5,3,4
4570,2021-12-01,4,4,5,4
4570,2022-12-01,3,5,3,4
4570,2023-12-01,3,3,3,4
4570,2024-12-01,3,4,5,4
4571,2021-02-01,4,4,4,4
4571,2022-02-01,4,2,5,4
4571,2023-02-01,3,3,3,4
4571,2024-02-01,5,4,5,4
4571,2025-02-01,5,4,4,4
4572,2021-09-01,2,2,3,4
4572,2022-09-01,3,4,4,4
4572,2023-09-01,3,2,4,4
4572,2024-09-01,4,2,4,4
4573,2021-10-01,2,4,5,3
4573,2022-10-01,2,4,5,3
4573,2023-10-01,4,4,3,3
4573,2024-10-01,4,4,5,3
4574,2021-01-01,4,2,3,4
4574,2022-01-01,2,4,5,4
4574,2023-01-01,3,2,3,4
4574,2024-01-01,2,5,4,4
4574,2025-01-01,2,4,5,4
4575,2021-11-01,2,5,4,3
4575,2022-11-01,4,3,3,3
4575,2023-11-01,2,2,5,3
4575,2024-11-01,2,3,5,3
4576,2021-03-01,4,3,5,3
4576,2022-03-01,2,5,4,3
4576,2023-03-01,4,5,4,3
4576,2024-03-01,2,4,5,3
4576,2025-03-01,3,5,4,3
4577,2021-05-01,2,3,3,3
4577,2022-05-01,2,2,4,3
4577,2023-05-01,3,3,5,3
4577,2024-05-01,3,4,5,3
4578,2021-12-01,3,2,3,4
4578,2022-12-01,2,4,3,4
4578,2023-12-01,4,5,4,4
4578,2024-12-01,4,5,5,4
4579,2021-12-01,5,2,4,4
4579,2022-12-01,5,5,5,4
4579,2023-12-01,3,3,5,4
4579,2024-12-01,4,3,3,4
4580,2021-10-01,4,5,4,4
4580,2022-10-01,3,4,3,4
4580,2023-10-01,2,3,3,4
4580,2024-10-01,2,2,4,4
4581,2021-08-01,2,3,3,4
4581,2022-08-01,4,3,3,4
4581,2023-08-01,4,4,5,4
4581,2024-08-01,4,5,3,4
4582,2021-01-01,3,2,5,4
4582,2022-01-01,3,3,4,4
4582,2023-01-01,4,2,4,4
4582,2024-01-01,5,4,4,4
4582,2025-01-01,4,4,3,4
4583,2021-04-01,3,2,5,4
4583,2022-04-01,2,2,3,4
4583,2023-04-01,3,4,4,4
4583,2024-04-01,2,2,4,4
4584,2024-02-01,3,3,5,2
4584,2025-02-01,2,2,3,2
4585,2021-01-01,4,2,3,3
4585,2022-01-01,4,2,4,3
4585,2023-01-01,3,3,4,3
4585,2024-01-01,2,5,3,3
4585,2025-01-01,3,3,5,3
4586,2021-12-01,3,3,4,2
4586,2022-12-01,2,5,3,2
4586,2023-12-01,3,2,5,2
4586,2024-12-01,2,3,4,2
4587,2021-09-01,4,3,5,4
4587,2022-09-01,3,2,5,4
4587,2023-09-01,2,5,3,4
4587,2024-09-01,2,2,4,4
4588,2023-12-01,2,5,4,4
4588,2024-12-01,4,5,3,4
4589,2021-06-01,2,5,5,4
4589,2022-06-01,2,3,4,4
4589,2023-06-01,3,2,3,4
4589,2024-06-01,3,2,3,4
4590,2021-09-01,4,5,3,3
4590,2022-09-01,2,2,4,3
4590,2023-09-01,2,3,4,3
4590,2024-09-01,4,5,5,3
4591,2021-02-01,4,2,3,4
4591,2022-02-01,4,4,5,4
4591,2023-02-01,4,4,5,4
4591,2024-02-01,4,4,3,4
4591,2025-02-01,3,3,3,4
4592,2021-03-01,4,2,4,3
4592,2022-03-01,2,3,4,3
4592,2023-03-01,4,5,5,3
4592,2024-03-01,3,4,3,3
4592,2025-03-01,2,4,3,3
4593,2021-07-01,4,3,2,4
4593,2022-07-01,3,2,2,4
4593,2023-07-01,2,2,3,4
4593,2024-07-01,3,3,3,4
4594,2021-12-01,3,4,4,4
4594,2022-12-01,3,4,3,4
4594,2023-12-01,2,3,4,4
4594,2024-12-01,3,5,3,4
4595,2021-08-01,4,5,4,4
4595,2022-08-01,5,2,3,4
4595,2023-08-01,4,2,3,4
4595,2024-08-01,5,5,5,4
4596,2021-07-01,4,4,4,4
4596,2022-07-01,4,4,4,4
4596,2023-07-01,5,3,4,4
4596,2024-07-01,3,5,4,4
4597,2021-01-01,3,3,3,4
4597,2022-01-01,4,2,3,4
4597,2023-01-01,2,3,3,4
4597,2024-01-01,2,5,3,4
4597,2025-01-01,4,5,5,4
4598,2021-06-01,5,5,1,4
4598,2022-06-01,5,4,3,4
4598,2023-06-01,5,4,3,4
4598,2024-06-01,4,2,2,4
4599,2021-04-01,3,4,5,4
4599,2022-04-01,2,5,5,4
4599,2023-04-01,2,3,5,4
4599,2024-04-01,2,2,4,4
4600,2021-10-01,3,2,3,4
4600,2022-10-01,3,5,3,4
4600,2023-10-01,3,5,3,4
4600,2024-10-01,4,4,3,4
4601,2021-06-01,3,4,5,4
4601,2022-06-01,4,3,4,4
4601,2023-06-01,3,2,5,4
4601,2024-06-01,4,4,4,4
4602,2021-04-01,4,3,4,2
4602,2022-04-01,4,3,4,2
4602,2023-04-01,2,2,3,2
4602,2024-04-01,2,2,5,2
4603,2021-12-01,2,3,3,4
4603,2022-12-01,4,2,3,4
4603,2023-12-01,4,3,4,4
4603,2024-12-01,4,3,3,4
4604,2021-05-01,2,2,3,4
4604,2022-05-01,4,5,5,4
4604,2023-05-01,3,3,5,4
4604,2024-05-01,3,3,4,4
4605,2021-10-01,3,2,3,3
4605,2022-10-01,4,4,5,3
4605,2023-10-01,4,2,5,3
4605,2024-10-01,4,2,3,3
4606,2021-01-01,3,4,1,4
4606,2022-01-01,3,4,2,4
4606,2023-01-01,2,4,2,4
4606,2024-01-01,3,3,2,4
4606,2025-01-01,4,2,4,4
4607,2021-01-01,4,4,5,3
4607,2022-01-01,4,5,3,3
4607,2023-01-01,2,3,5,3
4607,2024-01-01,4,3,3,3
4607,2025-01-01,2,3,4,3
4608,2021-06-01,3,3,5,4
4608,2022-06-01,3,5,4,4
4608,2023-06-01,4,3,5,4
4608,2024-06-01,3,4,3,4
4609,2021-01-01,4,3,5,4
4609,2022-01-01,3,4,5,4
4609,2023-01-01,4,2,5,4
4609,2024-01-01,2,2,5,4
4609,2025-01-01,3,5,3,4
4610,2021-05-01,4,3,4,4
4610,2022-05-01,2,4,3,4
4610,2023-05-01,3,4,5,4
4610,2024-05-01,3,3,4,4
4611,2021-02-01,4,3,4,4
4611,2022-02-01,4,3,4,4
4611,2023-02-01,3,4,5,4
4611,2024-02-01,3,3,4,4
4611,2025-02-01,3,5,5,4
4612,2021-01-01,4,2,5,4
4612,2022-01-01,3,2,5,4
4612,2023-01-01,2,3,3,4
4612,2024-01-01,3,2,5,4
4612,2025-01-01,2,2,5,4
4613,2021-06-01,4,3,5,4
4613,2022-06-01,2,2,5,4
4613,2023-06-01,4,2,5,4
4613,2024-06-01,3,3,4,4
4614,2021-02-01,4,3,5,4
4614,2022-02-01,4,5,5,4
4614,2023-02-01,5,3,5,4
4614,2024-02-01,5,3,4,4
4614,2025-02-01,5,5,4,4
4615,2023-10-01,4,5,5,4
4615,2024-10-01,4,4,4,4
4616,2021-06-01,3,3,3,4
4616,2022-06-01,3,3,3,4
4616,2023-06-01,4,4,4,4
4616,2024-06-01,4,3,3,4
4617,2022-06-01,3,2,5,4
4617,2023-06-01,4,5,5,4
4617,2024-06-01,3,4,5,4
4618,2021-04-01,4,3,5,4
4618,2022-04-01,3,5,3,4
4618,2023-04-01,4,4,5,4
4618,2024-04-01,2,4,3,4
4619,2021-06-01,4,3,3,3
4619,2022-06-01,3,5,3,3
4619,2023-06-01,3,4,4,3
4619,2024-06-01,3,5,3,3
4620,2021-07-01,4,4,5,4
4620,2022-07-01,5,5,4,4
4620,2023-07-01,5,3,5,4
4620,2024-07-01,4,4,4,4
4621,2023-08-01,4,2,3,4
4621,2024-08-01,4,3,2,4
4622,2021-05-01,2,5,5,4
4622,2022-05-01,3,2,4,4
4622,2023-05-01,2,5,4,4
4622,2024-05-01,3,3,3,4
4623,2021-04-01,2,5,3,4
4623,2022-04-01,2,2,5,4
4623,2023-04-01,2,4,5,4
4623,2024-04-01,3,5,3,4
4624,2021-03-01,4,2,3,4
4624,2022-03-01,3,3,4,4
4624,2023-03-01,5,4,3,4
4624,2024-03-01,3,5,4,4
4624,2025-03-01,4,3,4,4
4625,2021-08-01,4,4,3,4
4625,2022-08-01,5,2,5,4
4625,2023-08-01,3,4,4,4
4625,2024-08-01,5,3,3,4
4626,2022-02-01,2,5,5,4
4626,2023-02-01,2,4,3,4
4626,2024-02-01,3,4,5,4
4626,2025-02-01,4,2,3,4
4627,2021-09-01,4,3,5,4
4627,2022-09-01,4,3,3,4
4627,2023-09-01,4,4,5,4
4627,2024-09-01,2,5,5,4
4628,2021-10-01,4,2,5,4
4628,2022-10-01,3,4,4,4
4628,2023-10-01,3,4,4,4
4628,2024-10-01,2,3,5,4
4629,2021-11-01,3,2,4,3
4629,2022-11-01,2,2,5,3
4629,2023-11-01,4,4,5,3
4629,2024-11-01,4,5,5,3
4630,2021-03-01,2,2,5,4
4630,2022-03-01,2,4,5,4
4630,2023-03-01,4,3,3,4
4630,2024-03-01,4,5,3,4
4630,2025-03-01,4,5,5,4
4631,2021-05-01,2,5,3,4
4631,2022-05-01,4,2,4,4
4631,2023-05-01,3,5,4,4
4631,2024-05-01,4,4,4,4
4632,2021-04-01,2,3,4,4
4632,2022-04-01,4,2,4,4
4632,2023-04-01,3,3,5,4
4632,2024-04-01,4,3,5,4
4633,2021-01-01,4,4,5,4
4633,2022-01-01,4,2,3,4
4633,2023-01-01,3,3,4,4
4633,2024-01-01,4,2,3,4
4633,2025-01-01,3,4,3,4
4634,2025-01-01,3,2,2,4
4635,2021-09-01,2,5,3,4
4635,2022-09-01,2,5,3,4
4635,2023-09-01,2,4,3,4
4635,2024-09-01,3,3,4,4
4636,2021-11-01,4,4,5,4
4636,2022-11-01,3,3,5,4
4636,2023-11-01,3,2,3,4
4636,2024-11-01,2,2,4,4
4637,2024-11-01,3,2,3,4
4638,2021-04-01,4,3,5,4
4638,2022-04-01,3,3,3,4
4638,2023-04-01,4,2,3,4
4638,2024-04-01,4,2,3,4
4639,2021-09-01,2,4,3,4
4639,2022-09-01,2,2,4,4
4639,2023-09-01,4,2,4,4
4639,2024-09-01,2,4,5,4
4640,2021-09-01,4,3,4,4
4640,2022-09-01,5,3,3,4
4640,2023-09-01,5,3,4,4
4640,2024-09-01,3,3,3,4
4641,2021-03-01,4,3,4,4
4641,2022-03-01,4,3,4,4
4641,2023-03-01,3,4,5,4
4641,2024-03-01,4,4,3,4
4641,2025-03-01,3,3,5,4
4642,2025-03-01,2,3,3,4
4643,2022-07-01,3,4,1,4
4643,2023-07-01,2,5,3,4
4643,2024-07-01,2,4,3,4
4644,2021-03-01,5,2,4,4
4644,2022-03-01,3,3,3,4
4644,2023-03-01,4,3,3,4
4644,2024-03-01,4,2,4,4
4644,2025-03-01,3,4,4,4
4645,2021-08-01,4,4,5,4
4645,2022-08-01,4,2,5,4
4645,2023-08-01,4,3,4,4
4645,2024-08-01,3,3,4,4
4646,2021-11-01,4,2,4,4
4646,2022-11-01,3,4,4,4
4646,2023-11-01,4,3,4,4
4646,2024-11-01,4,2,4,4
4647,2021-11-01,2,2,5,4
4647,2022-11-01,4,5,3,4
4647,2023-11-01,4,4,5,4
4647,2024-11-01,4,4,5,4
4648,2021-12-01,3,4,3,4
4648,2022-12-01,2,3,3,4
4648,2023-12-01,2,5,4,4
4648,2024-12-01,4,5,4,4
4649,2021-04-01,2,4,5,4
4649,2022-04-01,4,2,4,4
4649,2023-04-01,3,5,5,4
4649,2024-04-01,3,5,3,4
4650,2021-07-01,2,4,3,3
4650,2022-07-01,4,2,4,3
4650,2023-07-01,2,2,5,3
4650,2024-07-01,2,4,3,3
4651,2021-09-01,2,4,4,4
4651,2022-09-01,4,3,5,4
4651,2023-09-01,2,5,4,4
4651,2024-09-01,2,3,3,4
4652,2021-06-01,3,5,2,4
4652,2022-06-01,2,3,1,4
4652,2023-06-01,2,4,1,4
4652,2024-06-01,2,4,5,4
4653,2021-06-01,3,5,4,2
4653,2022-06-01,2,3,3,2
4653,2023-06-01,3,4,3,2
4653,2024-06-01,3,3,5,2
4654,2021-12-01,2,5,5,4
4654,2022-12-01,2,2,4,4
4654,2023-12-01,2,2,4,4
4654,2024-12-01,2,2,4,4
4655,2021-02-01,3,3,5,4
4655,2022-02-01,3,3,5,4
4655,2023-02-01,3,5,5,4
4655,2024-02-01,3,5,5,4
4655,2025-02-01,2,3,5,4
4656,2021-09-01,2,3,4,4
4656,2022-09-01,2,3,3,4
4656,2023-09-01,3,5,3,4
4656,2024-09-01,2,3,3,4
4657,2021-12-01,4,3,3,4
4657,2022-12-01,5,5,3,4
4657,2023-12-01,3,4,4,4
4657,2024-12-01,3,4,4,4
4658,2021-03-01,4,5,1,3
4658,2022-03-01,3,4,2,3
4658,2023-03-01,3,3,3,3
4658,2024-03-01,3,5,1,3
4658,2025-03-01,3,2,1,3
4659,2021-09-01,2,2,4,4
4659,2022-09-01,4,5,4,4
4659,2023-09-01,4,4,3,4
4659,2024-09-01,4,2,5,4
4660,2023-08-01,5,5,4,4
4660,2024-08-01,5,4,3,4
4661,2021-09-01,4,2,4,3
4661,2022-09-01,2,2,4,3
4661,2023-09-01,4,4,5,3
4661,2024-09-01,2,3,3,3
4662,2021-01-01,4,4,3,4
4662,2022-01-01,5,5,4,4
4662,2023-01-01,3,2,3,4
4662,2024-01-01,3,5,4,4
4662,2025-01-01,4,4,5,4
4663,2021-01-01,2,4,3,4
4663,2022-01-01,4,3,5,4
4663,2023-01-01,2,5,4,4
4663,2024-01-01,3,3,3,4
4663,2025-01-01,2,3,3,4
4664,2021-11-01,4,3,5,4
4664,2022-11-01,3,2,3,4
4664,2023-11-01,2,2,4,4
4664,2024-11-01,2,3,4,4
4665,2021-04-01,2,4,5,4
4665,2022-04-01,2,3,4,4
4665,2023-04-01,3,3,3,4
4665,2024-04-01,3,2,5,4
4666,2021-05-01,4,2,4,4
4666,2022-05-01,4,3,3,4
4666,2023-05-01,3,5,5,4
4666,2024-05-01,4,5,3,4
4667,2021-09-01,2,5,3,4
4667,2022-09-01,2,4,5,4
4667,2023-09-01,2,5,4,4
4667,2024-09-01,2,5,5,4
4668,2021-09-01,3,2,3,3
4668,2022-09-01,3,4,4,3
4668,2023-09-01,3,4,3,3
4668,2024-09-01,4,4,4,3
4669,2021-11-01,3,4,4,4
4669,2022-11-01,4,2,5,4
4669,2023-11-01,4,5,3,4
4669,2024-11-01,3,3,3,4
4670,2021-04-01,2,2,5,4
4670,2022-04-01,3,5,4,4
4670,2023-04-01,4,4,3,4
4670,2024-04-01,4,2,3,4
4671,2021-07-01,2,3,4,4
4671,2022-07-01,4,5,3,4
4671,2023-07-01,2,2,3,4
4671,2024-07-01,2,4,5,4
4672,2021-09-01,4,4,3,4
4672,2022-09-01,2,2,3,4
4672,2023-09-01,2,5,3,4
4672,2024-09-01,4,4,5,4
4673,2021-02-01,2,2,5,4
4673,2022-02-01,4,2,5,4
4673,2023-02-01,3,4,3,4
4673,2024-02-01,2,4,4,4
4673,2025-02-01,4,3,3,4
4674,2021-05-01,3,2,3,4
4674,2022-05-01,2,5,3,4
4674,2023-05-01,2,2,5,4
4674,2024-05-01,4,4,5,4
4675,2021-06-01,4,4,3,3
4675,2022-06-01,2,4,5,3
4675,2023-06-01,4,5,3,3
4675,2024-06-01,2,2,3,3
4676,2021-09-01,3,2,1,4
4676,2022-09-01,2,5,2,4
4676,2023-09-01,3,4,3,4
4676,2024-09-01,4,2,3,4
4677,2021-11-01,4,3,4,4
4677,2022-11-01,5,2,4,4
4677,2023-11-01,3,2,4,4
4677,2024-11-01,4,2,3,4
4678,2021-08-01,2,2,3,4
4678,2022-08-01,2,5,4,4
4678,2023-08-01,2,2,4,4
4678,2024-08-01,4,3,4,4
4679,2021-03-01,4,5,5,4
4679,2022-03-01,4,2,5,4
4679,2023-03-01,4,4,4,4
4679,2024-03-01,2,5,4,4
4679,2025-03-01,2,4,3,4
4680,2021-04-01,3,4,4,4
4680,2022-04-01,2,2,4,4
4680,2023-04-01,3,5,4,4
4680,2024-04-01,2,3,5,4
4681,2021-10-01,2,3,4,4
4681,2022-10-01,2,4,5,4
4681,2023-10-01,2,5,5,4
4681,2024-10-01,4,4,3,4
4682,2021-09-01,4,2,5,4
4682,2022-09-01,3,2,5,4
4682,2023-09-01,3,4,4,4
4682,2024-09-01,4,2,4,4
4683,2022-09-01,3,4,4,4
4683,2023-09-01,2,5,4,4
4683,2024-09-01,3,2,5,4
4684,2024-11-01,4,5,2,4
4685,2021-10-01,4,2,4,4
4685,2022-10-01,2,3,3,4
4685,2023-10-01,4,3,4,4
4685,2024-10-01,2,5,3,4
4686,2021-12-01,4,3,4,4
4686,2022-12-01,3,3,3,4
4686,2023-12-01,2,4,5,4
4686,2024-12-01,3,5,5,4
4687,2021-01-01,2,4,3,4
4687,2022-01-01,2,4,5,4
4687,2023-01-01,3,5,5,4
4687,2024-01-01,3,5,5,4
4687,2025-01-01,4,3,5,4
4688,2021-01-01,4,3,4,4
4688,2022-01-01,5,3,5,4
4688,2023-01-01,3,4,4,4
4688,2024-01-01,5,4,5,4
4688,2025-01-01,5,2,3,4
4689,2021-11-01,3,3,5,4
4689,2022-11-01,3,5,3,4
4689,2023-11-01,2,3,5,4
4689,2024-11-01,4,5,5,4
4690,2025-03-01,4,5,3,4
4691,2021-09-01,2,5,5,4
4691,2022-09-01,3,3,4,4
4691,2023-09-01,3,5,5,4
